,1,1,,2,2
3965,1402.678602,44,73.2,72.2,72.2
3966,1403.66982,44,74.6,73.6,73.6
3967,1405.6608,44,73.4,72.4,72.4
3968,1406.645741,44,73.6,72.6,72.6
3969,1408.710681,44,74,73,73
3970,1410.702078,44,74,73,73
3971,1412.664987,42,74.4,73.4,73.4
3972,1414.669613,42,73.6,72.6,72.6
3973,1416.694484,42,74.4,73.4,73.4
3974,1418.692753,42,75.4,74.4,74.4
3975,1420.649436,42,74.4,73.4,73.4
3976,1421.659235,42,73.8,72.8,72.8
3977,1422.661544,42,74,73,73
3978,1423.658823,42,74.6,73.6,73.6
3979,1424.70623,42,73.8,72.8,72.8
3980,1426.668346,42,74.2,73.2,73.2
3981,1428.662931,40,74.4,73.4,73.4
3982,1429.706633,40,74,73,73
3983,1431.658134,40,74.4,73.4,73.4
3984,1432.686175,40,74.6,73.6,73.6
3985,1433.660726,40,74,73,73
3986,1434.697211,40,73.8,72.8,72.8
3987,1435.688739,40,74.8,73.8,73.8
3988,1436.657035,40,73.6,72.6,72.6
3989,1437.697269,40,74,73,73
3990,1438.643135,40,74,73,73
3991,1439.658954,38,75,74,74
3992,1441.678984,38,73.4,72.4,72.4
3993,1442.718636,38,73.4,72.4,72.4
3994,1443.657711,38,74.4,73.4,73.4
3995,1444.698502,38,74.2,73.2,73.2
3996,1445.643683,38,75,74,74
3997,1446.658971,38,73.6,72.6,72.6
3998,1447.659344,38,74.4,73.4,73.4
3999,1448.702979,38,74.6,73.6,73.6
4000,1449.658297,38,73.4,72.4,72.4
4001,1450.681194,36,74.6,73.6,73.6
4002,1451.66066,36,74.6,73.6,73.6
4003,1452.703265,36,73.6,72.6,72.6
4004,1453.643552,36,73.8,72.8,72.8
4005,1454.658729,36,75,74,74
4006,1456.662216,36,74.2,73.2,73.2
4007,1457.666661,36,73.4,72.4,72.4
4008,1459.665718,36,73.4,72.4,72.4
4009,1461.663104,36,74.4,73.4,73.4
4010,1463.671868,36,74.6,73.6,73.6
4011,1465.670281,34,75.8,74.8,74.8
4012,1467.675765,34,75.2,74.2,74.2
4013,1469.699141,34,74.6,73.6,73.6
4014,1471.68215,34,73.8,72.8,72.8
4015,1473.672914,34,74.8,73.8,73.8
4016,1474.665391,34,74.8,73.8,73.8
4017,1476.686019,34,73.6,72.6,72.6
4018,1478.659757,34,74.4,73.4,73.4
4019,1479.675135,34,74,73,73
4020,1481.665883,34,74.2,73.2,73.2
4021,1482.660092,32,73.8,72.8,72.8
4022,1483.70969,32,75,74,74
4023,1485.671693,32,74.2,73.2,73.2
4024,1487.660135,32,74.4,73.4,73.4
4025,1488.70847,32,75,74,74
4026,1489.657923,32,75.2,74.2,74.2
4027,1490.703928,32,73.2,72.2,72.2
4028,1491.657007,32,73.8,72.8,72.8
4029,1492.657386,32,75.6,74.6,74.6
4030,1493.65981,32,74.4,73.4,73.4
4031,1494.702031,30,73.6,72.6,72.6
4032,1496.64857,30,73.4,72.4,72.4
4033,1497.658718,30,75,74,74
4034,1498.700243,30,74,73,73
4035,1500.677101,30,74.4,73.4,73.4
4036,1502.683015,30,72.8,71.8,71.8
4037,1504.64627,30,73.4,72.4,72.4
4038,1505.666338,30,74.6,73.6,73.6
4039,1506.657355,30,73.6,72.6,72.6
4040,1508.645263,30,73,72,72
